10,0.0,0.0,6.0,-100.0,-7.458333333333333,28.143964654591095,0.25,0.25,0.25,0.25
10,1.0,0.0,6.0,-100.0,-1.375,16.91023317152939,0.2553480633913183,0.20552843078851643,0.2549882480519114,0.28413525776825405
10,2.0,0.0,6.0,-100.0,0.8888888888888888,12.266472748007939,0.23559016052540319,0.19518242019254106,0.2254400352125138,0.34378738406954185
10,3.0,0.0,6.0,-100.0,1.7083333333333333,12.353294023839828,0.23710454706614698,0.18186056854776844,0.2009931978984411,0.38004168648764364
10,4.0,0.0,6.0,0.0,3.7916666666666665,1.9925035564673943,0.24510888655342994,0.1716293441365534,0.1992037867837554,0.3840579825262611
10,5.0,0.0,6.0,0.0,4.388888888888889,1.6320345511700527,0.2706173132886812,0.16699089458090635,0.1998108249557545,0.3625809671746579
10,6.0,0.0,6.0,0.0,4.847222222222222,1.2408507102520516,0.2517598032662475,0.170285410553414,0.21309333236679842,0.36486145381354
10,7.0,0.0,6.0,1.0,5.194444444444445,1.0296846076524142,0.24961774922827384,0.17657769504363033,0.20676770648762954,0.3670368492404661
10,8.0,0.0,6.0,3.0,5.402777777777778,0.7441740335266168,0.24801916627793197,0.18795658715262006,0.20988391851307492,0.3541403280563731
10,9.0,0.0,6.0,3.0,5.541666666666667,0.7303770972760248,0.22774929100275956,0.2130659962969157,0.2040705092780845,0.3551142034222401
10,10.0,0.0,6.0,3.0,5.597222222222222,0.6641678521557977,0.23803386499525844,0.20522364119759096,0.2039950261746349,0.35274746763251597
10,11.0,0.0,6.0,3.0,5.666666666666667,0.6051422833504461,0.23215422774686548,0.21540948064957424,0.2092539679433967,0.3431823236601636
10,12.0,0.0,6.0,4.0,5.763888888888889,0.48912268559630856,0.24724989765233069,0.22162533061806872,0.20799471445490328,0.3231300572746971
10,13.0,0.0,6.0,5.0,5.833333333333333,0.3752933125204009,0.2449821967338426,0.24223830485306813,0.19931172317910925,0.31346777523398
10,14.0,0.0,6.0,5.0,5.902777777777778,0.2983391690356932,0.23515300005853826,0.24037943160958136,0.22883667680679892,0.29563089152508143
10,15.0,0.0,6.0,5.0,5.944444444444445,0.23066889195376986,0.22475615451654285,0.253824172762372,0.23441137047360033,0.28700830224748464
10,16.0,0.0,6.0,5.0,5.958333333333333,0.20122862059478241,0.2176466638458962,0.2468806369679448,0.22985443964542351,0.30561825954073535
10,17.0,0.0,6.0,5.0,5.972222222222222,0.16548879560577048,0.2243794448878054,0.23561234645283388,0.22395311548789026,0.3160550931714705
10,18.0,0.0,6.0,5.0,5.972222222222222,0.16548879560577048,0.2277957617277623,0.2526947335379949,0.218186580699004,0.3013229240352389
10,19.0,0.0,6.0,5.0,5.972222222222222,0.16548879560577048,0.2279655227044982,0.2570469937517851,0.21574015462310425,0.29924732892061257
10,20.0,0.0,6.0,5.0,5.986111111111111,0.11785113019775802,0.24775957706114904,0.24357887145914056,0.2242844657956045,0.2843770856841059
10,21.0,0.0,6.0,5.0,5.986111111111111,0.11785113019775802,0.2369537374713641,0.24985334462032835,0.2534251646611393,0.2597677532471683
10,22.0,0.0,6.0,5.0,5.986111111111111,0.11785113019775802,0.22386110569013987,0.24802319764755035,0.2616531278947329,0.2664625687675768
10,23.0,0.0,6.0,5.0,5.986111111111111,0.11785113019775802,0.2524504120528278,0.2289119458377863,0.25957416256850935,0.2590634795408768
10,24.0,0.0,6.0,5.0,5.986111111111111,0.11785113019775802,0.23663395797857165,0.22881484171814698,0.2792248177319274,0.25532638257135404
10,25.0,0.0,6.0,5.0,5.986111111111111,0.11785113019775802,0.25516023705029345,0.23389789165092026,0.2698829578950095,0.24105891340377683
10,26.0,0.0,6.0,5.0,5.986111111111111,0.11785113019775802,0.2554268270315414,0.22552279984131612,0.265510513764519,0.2535398593626236
10,27.0,0.0,6.0,5.0,5.986111111111111,0.11785113019775802,0.2692627522057271,0.2321107694179562,0.2556989094571477,0.24292756891916925
10,28.0,0.0,6.0,5.0,5.986111111111111,0.11785113019775802,0.27092833627239954,0.23251510675431586,0.24617190506325334,0.2503846519100313
10,29.0,0.0,6.0,5.0,5.986111111111111,0.11785113019775802,0.2641322019602644,0.2390588591428004,0.24931612188546723,0.24749281701146808
10,30.0,24.0,7.0,6.0,6.013888888888889,0.11785113019775802,0.24564089544913503,0.2555120318622288,0.24776698743217443,0.25108008525646147
10,31.0,24.0,7.0,6.0,6.013888888888889,0.11785113019775802,0.24965011553285013,0.24785167798437469,0.24796932753813136,0.25452887894464404
10,32.0,24.0,7.0,6.0,6.027777777777778,0.16548879560577048,0.24956876929410918,0.25880889917148103,0.25553066165145966,0.2360916698829501
10,33.0,24.0,7.0,6.0,6.069444444444445,0.2559923463253381,0.25946946938080784,0.24555524054024433,0.2535747127386989,0.241400577340249
10,34.0,24.0,7.0,6.0,6.083333333333333,0.27832496965309167,0.26688889222436507,0.2366369213036154,0.24163982814775015,0.254834358324269
10,35.0,20.0,7.0,6.0,6.125,0.3330397768401644,0.265781790714167,0.2531284164586435,0.23643237325011654,0.24465741957707263
10,36.0,33.0,8.0,6.0,6.208333333333333,0.4420662113431283,0.25136063996430885,0.27042245018981154,0.22972611518539854,0.24849079466048116
10,37.0,6.0,8.0,6.0,6.305555555555555,0.5210738881100351,0.23522921978871125,0.2732333438016583,0.23912509317132605,0.2524123432383043
10,38.0,6.0,8.0,6.0,6.361111111111111,0.5643282322174051,0.24704044681246298,0.25374097432643905,0.24371643974987212,0.2555021391112259
10,39.0,6.0,8.0,6.0,6.416666666666667,0.6223535519798788,0.23027436578870608,0.2423788752393519,0.23136815855837764,0.29597860041356433
10,40.0,6.0,8.0,6.0,6.458333333333333,0.6486714483367706,0.2500896673810225,0.2553951537420931,0.22343439004644708,0.27108078883043707
10,41.0,6.0,8.0,6.0,6.597222222222222,0.7250006745450429,0.23652493620471907,0.26267619830465816,0.20317595687949908,0.29762290861112356
10,42.0,0.0,8.0,6.0,6.722222222222222,0.7911877721292356,0.23732399711755323,0.2646388434720319,0.2040030436742788,0.294034115736136
10,43.0,0.0,8.0,6.0,6.777777777777778,0.8087936107879001,0.2222738797203166,0.2749346320761347,0.22367534258211266,0.2791161456214361
10,44.0,0.0,8.0,6.0,6.819444444444445,0.8277985209193763,0.23362767813075644,0.2560060504257839,0.23465193061641282,0.27571434082704693
10,45.0,0.0,8.0,6.0,6.930555555555555,0.8611552818193249,0.24393168439008583,0.26764344857433336,0.2495479071044055,0.2388769599311753
10,46.0,0.0,8.0,6.0,7.0,0.8558004242796232,0.22866070979754166,0.2790864265368675,0.276193087918092,0.21605977574749893
10,47.0,0.0,8.0,6.0,7.027777777777778,0.8716541215804763,0.233629847151789,0.2837640494573986,0.25907300380745585,0.2235330995833565
10,48.0,0.0,8.0,6.0,7.055555555555555,0.8703065493421591,0.24225702534370186,0.2555909018000404,0.2579735310564477,0.24417854179981013
